User,Comment,Rating
Nur Kholis,Bagus,5 bintang
1뷰롤,"Anda dapat melihat pemandangan indah dan dinding batu alam.
Waspadalah terhadap pencuri monyet!",4 bintang
Philip Lau,Jangan pergi ke sana. Monyet-monyet itu adalah pencuri yang kurang ajar. Mereka memanjat bahu Anda dan mencuri apa pun dari Anda termasuk kacamata Anda. Saya mengalaminya.,1 bintang
Kristína Garčárová,"Tempat yang indah, kami sarankan untuk mengunjungi. Sebaiknya datang sedini mungkin di pagi hari untuk menghindari kerumunan wisatawan. Kami tiba jam 9 pagi dan hanya ada beberapa orang di sana. Kera yang ditulis semua orang ada di sana, …",5 bintang
Gede Tri Kusuma,Pura yg sangat sakral dan sangat di sucikan,5 bintang
Rhere Retno,"Untuk yg lagi di Bali pastinya ada yg kurang kalau blm lihat tari kecak ini..
Dr legian ± 2 jam perjalanan menuju pura uluwatu ini..  Jd harus di prepare untuk rute destinasi liburan..  Supaya ga habis dijalan waktunya.. …",5 bintang
cok ceshia,"Pengalaman paling jelek ke pura uluwatu. Saya orang Bali asli, ke Pura Uluwatu ingin bersembahyang dan mengalami hal yang kurang enak yaitu kaca mata saya di ambil oleh salah satu monyet di sana. Hal membuat saya kesal bukan monyet yang …",1 bintang
Brian Spence,"Selain kuil, tempat yang bagus untuk berjalan. Hati-hati dengan monyet, mereka akan mengambil ponsel dan kacamatamu.... sungguh....",4 bintang
Резеда Миннеханова,"Sejujurnya, kami tidak melihat sesuatu yang menarik. Mereka tidak menunggu matahari terbenam",1 bintang
Taniya Dora,Sangat cantik.,5 bintang
陳明輝,"Pemandangannya indah dan pemandangan alamnya masih terjaga, banyak terdapat kera dan ramai dikunjungi saat hari libur.",4 bintang
Ribka Lv,Jaga barang berharga anda dari monyet monyet disekitar 🤗 …,5 bintang
Huda Rahmansyah,Tempat yang indah,5 bintang
Transportation Management,Bagus tempatnya,5 bintang
Cee Jay,"Padahal tempat ini sangat ramai. Waktu tunggu untuk antrean tidak lama karena sangat efisien. Berjalan-jalan dan melihat monyet memang menyenangkan, tetapi berhati-hatilah karena mereka akan mencuri kacamata dan topi Anda. Mereka bisa …",5 bintang
Muh. Eko wahyu widodo,Waspada topi dan aksesori lainya,5 bintang
Marcos G,Sempurna untuk menyaksikan matahari terbenam,5 bintang
Rosni Tan,"Pemandangannya menakjubkan. Saran menempatkan lebih banyak petugas di dalam , terutama untuk mengingatkan turis mengenai resiko diambil topi dan kacamatanya. Karena ini bisa menimbulkan sedikit ketidaknyamanan yg mengganggu. Setidaknya …",4 bintang
naim amrustian,Hati hati monyetnya banyak,5 bintang
Lotte Dohn Rix,Pemandangan yang sangat indah dalam perjalanan menyusuri air. Sangat sejuk dengan udara. Pemandangan air yang indah saat matahari terbenam. …,4 bintang
Tengku Hendra,"Wonderful place. but hati2 kacamata dan hp, bs2 diambil monkey, seperti kacamata gw 😭 …",5 bintang
아어,"Monyet Kerasukan Setan dan Tari Kecak
Tebing dan matahari terbenamnya cantik.",5 bintang
달늑,"Pemakai kacamata tidak boleh memotret monyet dengan punggung menghadap pagar, meskipun jarak monyet tersebut lebih dari 10 meter. Setelah 2 detik kacamata Anda akan menjadi milik monyet.",5 bintang
muhamad yunus,Belilah tiket tari Kecak terlebih dahulu dan belilah untuk pertunjukan pertama melihat indahnya matahari terbenam.,5 bintang
mag h,"Di tempat yang banyak orang dan kera, berhati-hatilah agar tidak dirampok oleh kera sewaktu-waktu.",3 bintang
Moch Sholeh,Pengunjung penuh...kalau mau lihat kecakdance beli tiket online jauh hari sebelumnya.,4 bintang
Jana Čáslavská,"Sinar matahari yang sangat bagus, tetapi banyak orang, perhatian para biksu",5 bintang
it's your uday (Udaypal),Tempat Nyc untuk dikunjungi tetapi lebih hangat,4 bintang
Ponx Masduki,Sip n Mantab,5 bintang
"Jonathan Kine, MBA, PMP",Harus melihat,5 bintang
Nastasiia Snva,Sangat menyukainya di sini,5 bintang
jameel karaki,Merupakan sebuah pengalaman tetapi pertunjukan apinya dilebih-lebihkan. Aku hanya membuang-buang waktuku.,4 bintang
Setiawan Nur,Pemandangan yg indah...,5 bintang
Chatarina Sri Susiyanti,"Indah, cuman takut monyetnya banyak gede2 pula",5 bintang
Bintoro Nurwidodo,Hari ini panas terik.,4 bintang
Sugaanth M,"Pasti harus dikunjungi.

Waspadalah terhadap monyet yang merampas kacamata, tas, tas pinggang Anda. Tetap …",5 bintang
Agung Satriadi,"Acaranya seru dan lucu, tp untul orang yang bosenan di sarankan tidak menonton, tp jalan dari parkiran ke tempat acaranya jauh banget. Untuk harga bisa di bilang cukup mahal 150rb namun fasilitas yang di berikan kurang seperti canopi …",5 bintang
Roy Wicaksono,Mantap,4 bintang
Samuel Gerhard,"Berkunjung untuk menikmati matahari terbenam dan itu sangat berharga. Jika Anda datang dengan celana pendek, mereka akan menyediakan sesuatu untuk dikenakan, sangat mudah. Biaya masuk 50k, sangat masuk akal.",5 bintang
Eli,"Saya sangat tidak merekomendasikan kuil ini. Dimulai dari situ, Anda membayar 50 uang Indonesia untuk melihat candi, tapimmmmm… candinya tutup. Dalam praktiknya, Anda hanya melihat tebing curam, yang juga tidak menjadi masalah. Beberapa …",1 bintang
dyah riani,"Aku sebel sama monyet., kaca mataku diambil untung bukan hpku😂😂 cz waktu foto saat itu 😂😂😂 …",4 bintang
Genie,"Berhati-hatilah untuk tidak membiarkan monyet mengambil kacamata hitam atau air Anda (Seorang wanita setempat melemparkan kacang atau manggis ke monyet, mengembalikan apa yang diberikan kepada saya dan meminta uang: dibayar 200rb)",4 bintang
Saeed alzahrani,Tidak sepadan dengan perjalanan dan uangnya,1 bintang
Hyuntae HAN,Hati-hati para biksu..... mereka akan mengambil barang-barangmu... jadi jagalah barang-barangmu,5 bintang
Rahmi Fitratul,sejauh ini puas dengan pemandangan di sini tapi hati-hati dengan monyet mereka dapat mengambil barang-barang Anda.,5 bintang
Naveen Rao,"Harus melihat di Bali. Tari Kecak di sini sangat profesional, menawan",5 bintang
Oka Sumerta,Mohon untuk pengelola atau yg berwenang agar tegas kepada wisatawan yg membawa mobil sewaan atau pribadi yg parkir menghalangi mobil lainnya. Mungkin pilihan seperti Ubud dengan cara menggembosi ban mobil keempatnya bisa dijadikan pilihan …,3 bintang
Alasdair Mann,"Matahari terbenam yang indah, monyet, tarian, dan pemandangan tebing",5 bintang
Mar vin,"Monyet-monyet disini akan merampok kacamata anda, anda harus berhati-hati untuk melindungi barang-barang kecil anda terutama kacamata, kacamata ketiga turis tersebut dengan cepat dirampok, termasuk kacamata miopia saya, saya hanya bisa …",3 bintang
shivani chandra,Kuil yang indah dan pemandangan laut yang indah,5 bintang
林林,Banyak monyet 🐒 …,5 bintang
olivia novrida,Akan mengunjungi kembali tempat ini! Menikmati matahari terbenam ✨,5 bintang
Rata Cameng,"Tempat Suci agama Hindu yang terletak di ujung selatan pulau dewata ini sangat menakjubkan dengan view laut dan sunset 🌅 extraordinary.
Bagi wisatawan baik domestik maupun mancanegara pura ini patut di note di daftar kunjungan anda
NB : Mohon hati-hati dengan barang bawaan anda seperti tas yang ada makanan atau minuman, sunglasses, mobile phone 📱 karena ada kera yang suka mencuri barang-barang tersebut
Have a good day",5 bintang
Hari Witara,"Pura bersejarah dengan lokasi yang tepat di ujung pulau Bali bagian selatan. Dari ini bisa kita lihat bagaimana hebatnya para tokoh pembuat pura ini dalam menentukan lokasi yang presisi walau jaman waktu pembuatan itu tidak atau belum ada peta.

Hanya saja saya mengalami hal yang tidak mengenakan, karena kacamata saya dirampas monyet yang berada di sana. Jadi pesan saya, berhati-hati lah dengan barang anda karena ada monyet yang suka merampas barang pengunjung, seperti kacamata, hp, tas kecil, dsb",5 bintang
Agung Satriadi,"Acaranya seru dan lucu, tp untul orang yang bosenan di sarankan tidak menonton, tp jalan dari parkiran ke tempat acaranya jauh banget. Untuk harga bisa di bilang cukup mahal 150rb namun fasilitas yang di berikan kurang seperti canopi (sangat terik kalau siang), toilet tidak bagus dan bau, tempat duduk keras. Jadi mohon untuk pemerintah daerah lebih diperhatikan lagi.",5 bintang
Heri Hall,"Pura yang bagus. Pemandangannya bagus,langsungbke laut. Cocok untuk melihat sunset. Tiket masuk 30 rb.  Di sini kebanyakan orang datang untuk melihat tari kecak. Di sini banyak monyet,hati hati dengan barang bawaan anda. Jangan membawa makanan dan minuman ke dalam lokasi. Dan hati hati yang pakai topi,dan kacamata. Biasanya mereka akan mengambil topi apabila ada kesempatan.",5 bintang
Idang Ardian Rekasandi,"Tempatnya lebih cocok untuk sunset katanya tapi menurutku lebih bagus di siang hari karna lumayan sepi. Hati hati sama monyetnya apalagi kalo sendirian, karna saya datang sendirian akhirnya minta ditemenin pak wayan (tour guide) meski harga …",5 bintang
Sonia Nilasari,"Pura yg bagus.
Ada banyak monyet disana
Harus waspada sama kacamata biar tdk di ambil monyet.
Klo bisa bawa cadangan buah, semisal di ambil kacamatanya bisa barter🤭😁😀 …",5 bintang
Arif Yulianto,"Pura suci umat Hindu yg berlokasi di Badung, pinggir Samudera Hindia.
Hati-hati dengan barang bawaan dan accessories yg dibawa, karena masih banyak kawanan monyet liar yg kadang mengambil barang saat kita lengah. …",5 bintang
Sudarmono Tusino,"Pura Luhur Uluwatu merupakan salah satu pura Hindu yang terletak di ujung selatan Bali, Indonesia.

Pura Luhur Uluwatu terletak di tebing-tebing karang yang menjulang tinggi di atas Samudra Hindia. Lokasinya yang spektakuler menawarkan pemandangan laut yang memukau, terutama saat matahari terbenam.

Pura ini memiliki arsitektur klasik Bali yang indah dengan gerbang batu yang mengesankan dan patung-patung yang menghiasi kompleksnya. Kehidupan keagamaan yang berlangsung di sini memberikan pengunjung gambaran tentang praktik spiritual dan budaya Hindu di Bali.

Pura Luhur Uluwatu juga menawarkan keindahan alam yang memukau. Tebing-tebing karang yang menjulang tinggi, ombak samudra yang menghantam pantai di bawahnya, dan langit senja yang mempesona menciptakan suasana yang tak terlupakan.

Pura Luhur Uluwatu terkenal karena pertunjukan tari Kecak yang diselenggarakan di area pura setiap sore menjelang matahari terbenam. Pertunjukan ini menggabungkan tarian, nyanyian, dan musik yang mengesankan, menciptakan pengalaman budaya yang unik bagi para pengunjung.

Seperti banyak tempat suci di Bali, Pura Luhur Uluwatu juga dihuni oleh monyet-monyet liar. Pengunjung disarankan untuk berhati-hati terhadap monyet ini, karena mereka cenderung mencuri barang-barang yang tidak dijaga dengan baik.

Di bawah tebing-tebing Pura Luhur Uluwatu terdapat pantai berpasir putih yang menarik. Pengunjung dapat menikmati keindahan pantai dan melakukan aktivitas seperti berselancar atau berenang, meskipun arus laut di sini bisa cukup kuat.

Seperti pura-pura lain di Bali, Pura Luhur Uluwatu juga mewajibkan pengunjung untuk mengenakan pakaian sopan. Sarung dan selendang disediakan untuk pengunjung yang tidak memenuhi syarat.

Pura Luhur Uluwatu adalah destinasi yang menakjubkan untuk mengeksplorasi keindahan alam Bali serta kehidupan spiritual dan kebudayaannya. Dengan kombinasi pemandangan alam yang spektakuler, arsitektur klasik Bali, dan pertunjukan budaya yang memukau, tempat ini merupakan salah satu destinasi yang tidak boleh dilewatkan bagi para wisatawan yang berkunjung ke Bali.",5 bintang
Sukaisih S,"Tempat nya sangat bagus di Uluwatu, sampe gamau pulang kalo main ke Bali terutama baru yg pertama kali traveling rekomended si.
Yang penting bawa persiapan tentunya dan yg pasti budget nya 😁 …",5 bintang
Lonewolf愛,"Pura Uluwatu merupakan destinasi budaya yang memukau di Bali.
Lokasinya yang menghadap ke laut, membuat pura ini menawarkan pemandangan matahari terbenam dan hamparan laut yang spektakuler. Arsitektur khas Hindu Bali yang …",5 bintang
Lestari Mahastuti,Pemandangan laut dari atas tebing Uluwatu indahnya sulit dilukiskan dengan kata-kata. Sudah beberapa kali kesini tetap saja terpukau dengan keindahannya. Tapi memang kalau berkunjung di siang hari (waktu yang pemandangannnya paling cerah & …,5 bintang
Nurul Wulandari,"Tempat yang wajib dikunjungi, apalagi untuk yang pertama kali ke Bali, karena yang sudah sering pun masih saja ingin bulak balik ke sana karena keindahannya yang spektakuler. …",5 bintang
Kornelia Kornelia,Salah satu icon bali yang wajib dikunjungi.  View nya bagus banget. Tapi wajib hati hati kalau kesini. Banyak bgt monyetnya. Jgn bawa apapun ke dalam sini yaa 😁 monyetnya suka merampas apapun dari Pengunjung. Baik kacamata maupun handphone …,5 bintang
dedi r,Lokasi pura di atas tebing dengan pemandangan laut dari ketinggian. Pura dengan hiburan monyet-monyet nakal yang lucu. Siapkan tenaga untuk menapaki banyak anak tangga. …,5 bintang
Noorvita Kusumastuti,"Memasuki wilayah tempat suci harus dengan kondisi bersih
Bagi yang berbusana minim akan diberi sarung penutup
N bagi perempuan yang lagi menstruasi dilarang masuk …",5 bintang
ngetes,"Pura Luhur Uluwatu: Keindahan Alam dan Budaya Bali yang Menakjubkan

Pura Luhur Uluwatu adalah salah satu tempat paling memukau di Bali. Terletak di …",5 bintang
Titin Ishaq,"Nice view dan sangat rame pada saat saya berkunjung kesana Krn liburan akhir tahun. Cuma disana banyak monyet dan anak2 saya takutan, kalau berkunjung kesana perhatikan barang2 kecil seperti kacamata, hp dan tas...pengalaman pribadi anak …",5 bintang
Nur Sukanti,"Salah satu pura yang menarik untuk dikunjungi bila ke bali, untuk tiket masuknya sendiri 30rb/orang untuk lokal Indonesia. Pertama masuk akan diberikan kain warna orange/ungu yang akan masuk area pura. Disini pura lumayan brsat, ada …",5 bintang
Zidane Andhika,"Pura Luhur Uluwatu menyajikan kebudayaan yang sangat luar biasa.

Bagi saya seorang turis, berwisata ke Uluwatu menjadi pengalaman menarik …",5 bintang
Anita R.,Perjalanan ke Bali tak lengkap tanpa mengunjungi Pura Luhur Uluwatu. Pura yang terletak di atas tebing curam ini menawarkan pemandangan laut yang spektakuler dan suasana yang magis. …,5 bintang
Bagus Ananda,"Salah satu pura yang cukup iconic di Bali,selain sebagai tempat persembahyangan pura ini juga sebagai daya tarik wisata di ujung selatan Bali,dari aksesibilitas sangatlah baik,bagi para pemedek (orang yang ingin bersembahyang) bisa langsung …",5 bintang
Nanda Has,"Pura Uluwatu merupakan tempat yang menarik, tebing dengan pura perpaduan pemandangan laut lepas yang indah. Hal menarik lainnya adalah menyaksikan matahari tenggelam sambil menonton Tari Kecak disana. …",5 bintang
Eko Sulis,"Pura ini terbilang dekat dekat penginapan saya di jimbaran.
Tak perlu waktu lama untuk sampai di lokasi dengan naik motor. Sepanjang jalan akan dijumpai banyak turis asing yang lalu lalang baik jalan kaki maupun …",5 bintang
ROSA DEBY VAUSTASARI,"Monyet disini terkenal usil, suka ambil barang pengunjung. Tapi waktu kesini, jarang ketemu monyet, sepertinya jumlah monyet sudah banyak berkurang, atau mungkin mrk lg bobok ya 😅 …",5 bintang
Martha Anna Tessalonika Siagian,"Destinasi yang wajib dikunjungi jika berada di Bali, karena pemandangannya yang indah dengan tebing tinggi mengarah ke laut, taman luas yang estetik untuk tempat berfoto, serta ada patung-patung iconic Bali. Sebaiknya berkunjung di sore …",5 bintang
Selly Marcia,"Bagus banget buat liat sunset & nonton tari kecak hereee. Hati hati sama barang bawaan karena banyak monkey yg iseng. Kacamata, topi, gantungan tas yg biasanya lupa buat dijaga, harus dipegangin selama di sini🤣 kecuali kalo udah masuk tempat tari kecaknya baru amaaan, krn monkeysnya cukup agresif disini😂 …",5 bintang
Sulaiman Tungku Pizza,"Ticket masuk pura luhur Uluwatu sangat terjangkau, yaitu 30,000 IDR untuk pengunjung domestik dan 50,000 IDR untuk pengunjung non domestik.
Pengunjung yang mengenakan celana pendek atau pakaian pendek harus memakai kain …",5 bintang
Zahra Fitri Imani,"Bagus banget pemandangan lautnya, juga ada pertunjukan kecak di sore hari menambahkan nuansa mistis dan magis ke tempat ini. Suasana khusuk pura, arsitektur yang megah, dan ombak yang memecah di bawah tebing menciptakan momen spiritual dan …",5 bintang
Ayu Frina Rohani,"Tempat yang bagus untuk menyaksikan terbenamnya matahari dan juga untuk melihat kebudayaan yang asri. Pemandangan yang bagus banget.
Namun harus diperhatikan banyak monyet liar yang cukup agresif kepada …",5 bintang
yopie franz,"Pura yang harus kamu kunjungi saat liburan di Bali. Komplek puranya luas, bisa keliling dan lihat-lihat pemandangan selama 30 menit. …",5 bintang
Rahmansyandi,Setiap ke uluwatu mesti kami menyempatkan untuk menonton pertunjukan tari kecak. Tiket pertunjukan bisa kalian beli on the spot dengan harga 150k/pax atau bisa via online 135k/pax. Anak diatas 2 tahun sudah bayar. Aku pesan via web 2 dewasa …,5 bintang
Bintang Akbar Maulana,"Luas sekali, agak jauh dari parkiran motor dan mobil, tapi dari pintu masuk menuju ke dalam lumayan tidak berasa karena jalanan menurun.
Tempatnya bersih, harus berhati-hati dengan barang bawaan karena banyak monyet yang gerakannya tidak terduga.
Pertunjukan tari kecaknya bagus sekali, mematuhi protokol kesehatan tapi tetap sangat luar biasa untuk dilihatnya.
Pemandangan sunset sembari menonton tari kecak itu tidak terkalahkan👍👍👍",5 bintang
Dwi Vira Octarizsa,"Tempatnya bagus. Banyak turis lokal maupun internasional. Semua spot fotonya cantik. Tapi hati-hati saat berkeliling disini, banyak monyet yang mau mengambil tas, kacamata, makanan atau minuman kita. Jadi saat berkeliling, disarankan untuk menjaga semua barang-barang pribadinya dengan baik ya.",5 bintang
david roffi,Sangatt senang berlibur disini. Waktu terbaik untuk berkunjung adalah pagi hari atau sebelum matahari terbenam. Tarian kecak ditampilkan setiap hari Kamis s/d Minggu di panggung tebing yang berdekatan pada pukul 18:00 hingga 19:00. Kecak Uluwatu adalah satu-satunya tari kecak yang dipentaskan dengan pemandangan matahari terbenam sebagai backgroundnya.,5 bintang
Yeni Trisiani,"Salah satu tempat yang sayang untuk dilewatkan kalo ke Bali nih.
Pura yang terletak di atas tebing dengan pemandangan yang menakjubkan. Gak sia-sia deh naik ke sini. Apalagi kalo liat sunset nya.
Oya, lebih hati-hati aja sama monyet yang berkeliaran. Jaga barang-barang kecil kita seperti kacamata/topi. Mereka suka iseng ambil.
Tiket masuk 30.000 buat turis lokal.",5 bintang
Evandra Kurnia,"Tempat yang bagus untuk berkunjung, rasanya damai. Kalau di Bali jangan hanya untul party tapi lihat budaya lokal dan mendapatkan rasa ketenangan dari kesibukan sehari-hari

Recommended place, tapi harus jaga etika saja ketika datang, jangan merusuh karena ini bisa dikatakan sebagai tempat ibadah",5 bintang
agung saputra,"Tempat yang sangat recommended untuk dikunjungi jika anda ke Bali. Areanya sangat luas dan menarik karena selain terdapat pura untuk ibadah umat Hindu disini terdapat pedestrian dengan track di  sepanjang tepi jurang yang berbatasan dengan laut lepas, jadi bisa menikmati pemandangan laut sambil  tracking ala ala. Oh iya disini cocok buat menikmati sunset. Ada pertunjukan tari Kecak di amphi teater tiap menjelang sunset dengan jadwal 2 kali pertunjukan tiap harinya. Tiket masuk lokasi dan pertunjukan Kecak ini terpisah, jadi yang cuma pengen jalan-jalan atau menikmati sunset di area sini bisa banget. Pelayanan sangat bagus, bahkan kami diantar beli tiket Kecak. Area parkir sangat memadai, luas buanget tapi kadang di waktu ramai pengunjung masih kesulitan untuk cari slot parkir yang kosong.",5 bintang
Tina Tj,"Tiket masuk untuk dewasa 30 ribu, anak-anak 20 ribu (turis lokal), kalau turis mancanegara 50 ribu kalau nggak salah ya. Disini kita kudu jalan naik ke atas supaya bisa liat pemandangan laut dan tebingnya, jalannya nggak terasa jauh sih. Begitu nyampe di atas, wowwww keren abis view nya! Kalau kesini cocoknya waktu sore, karena sunset nya bagus banget. Yang bikin kagum itu view lautnya, saya baru kali ini lihat air laut warnanya ampir hijau tosca, ombaknya putih, gabungan keduanya eye catching! Disini juga ada pertunjukan tari kecak, kurang dari sejam jadwal show nya udah banyak yg penuh seat nya. Seatnya model bertingkat gitu. Cuma saya nggak lihat pertunjukannya karena ramai banget. Oh ya kalau masuk kompleks pura ini sebaiknya nggak pakai topi, kacamata, anting, dan HP dipegang yg bener biar nggak dijarah monyet2nya yg suka usil 😋",5 bintang
susanto se,"Ke Bali kalau tidak nonton tari kecak disini kurang seru, karena tempatnya sangat bagus, bisa melihat sunset dari ketinggian viewnya langsung ke laut sambil nonton tari kecak yang seru dan lucu. Untuk menonton tari kecak disini pengunjung harus menaiki anak tangga dan berhati2 terhadap barang bawaan, sebaiknya simpan dalam satu tempat untuk menghindari gangguan monyet yg banyak berkeliaran di area sekitar tetapi jangan khawatir karena ada pawangnya juga untuk menjaga para pengunjung dari gangguan monyet2.",5 bintang
tulus pasaribu,"Saya naik grabbike dari GWK ke pura luhur uluwatu. Dan saya sarankan untuk teman2 yang mau kesini utk sewa motor/mobil aja karna tidak ada transportasi umum untul balik ke kota. Untuk harga tiketnya hnya idr 25.000 saja. So cheap dibandingkan dengan apa yg kita dapat ditempat ini. Tempat dan pemandangannya sangat keren dan amazing. This is still my favorite. Tempatnya bersih dan indah. So cool,amazing,awesome.  The view is dam cool great amazing. TOP..the best. Everething looks great from up here.",5 bintang
Tri Utomo,"Pura yang menjadi tujuan wisatawan yang ke Bali, sayangnya pas kemarin datang cuacanya sedang tidak bersahabat yaitu hujan,sudah menunggu hampir 30 menit namun cuaca tidak juga berubah akhirnya memutuskan untuk tidak masuk kedalam, diusahakan akan datang kembali jika ke Bali, karena pemandangannya nya begitu menakjubkan terletak di pinggir pantai, jalan akses menuju pura luhur Uluwatu sangat baik namun kontur jalan yang agak sedikit berkelok - kelok mengharuskan untuk lebih konsentrasi dalam mengendarai kendaraan bermotor",5 bintang
Kiki Kuswanto,"Pura Uluwatu,
berada diatas tebing yang berhadapan langsung dengan laut.
Disini view nya bagus sekali, kalau pandai cara ambil foto yang bagus, hasilnya bisa cantik abis disini.
Ada penampilan tari kecak juga disini.

Disini banyak sekali monyet-monyet liar,
Saran kalau kesini, lebih baik membawa guide, ini buat antisipasi diri kita dikejar atau diserang monyet-monyet liar. Lagi asik foto tiba tiba Barang bisa diambil monyet.",5 bintang
Vioni Prarezky,"Masuki dunia yang tenang dari Pura Luhur Uluwatu, salah satu destinasi ikonik dan spiritual Bali. Berdiri di atas tebing dramatis yang menghadap Samudra Hindia yang luas, pura abad ke-11 ini menawarkan pemandangan yang memukau dan suasana yang damai. Rasakan keagungan arsitektur dan kekayaan budaya Bali saat Anda berjalan melalui situs suci ini. Saksikan monyet-monyet nakal, aspek unik dari pura, tetapi waspadalah terhadap barang-barang Anda. Saat matahari terbenam, langit berubah menjadi kanvas spektakuler, menjadikan Pura Uluwatu tempat yang ideal bagi mereka yang mencari pencerahan spiritual dan keagungan alam. Jangan lewatkan pertunjukan tari Kecak yang memikat, sebuah pesta budaya yang menambah pengalaman tak terlupakan di Pura Uluwatu.",5 bintang
Prayoga Maturangga,"Salah satu pura penting yang ada di Bali. Bagi yang ingin sembahyang, gratis untuk memasuki area pura ini. Bagi wisatawan harus bayar ticket masuk dan jangan lupa menggunakn pakaian sopan dan kamen. Pemandangannya sangat indah dari atas cliff, begitu juga dengan puranya. Disini juga merupakan rumah dari monyet”. Kebanyakan atau mungkin semua monyet ber-ras macaca fascicularis. Jadi jangan lupa jaga bawaan Anda atau barang biaa dibawa oleh monyet”",5 bintang
stefanus cory irawan,"Letak dari pura Luhur Uluwatu berada di atas tebing tinggi dan pembaca dari atas tebing dapat melihat pemandangan samudra Hindia. Sebelum pengunjung dapat melihat pura Luhur Uluwatu, pengunjung harus melewati kawasan hutan. Uniknya di kawasan hutan ini, pengunjung dapat melihat kera seperti kera yang ada dikawasan objek wisata Monkey Forest Ubud.",5 bintang
Meha Middlyne Simbolon,"Pura-pura di Bali emang ga ada yang bisa ngalahin keotentikannya. Tempatnya bagussss 🥺🥺
Bahkan tertata dengan baik mulai dari kebersihan, keamanan dan struktur bangunan yang dikelola sempurna. Apalagi pada saat pandemi, pengarahan dan himbauan ke pengunjung tetap tegas 👍
Sore-sore datang lihat sunset + tari kecak (start 18.00) tiketnya 150k udh bisa ntn pertunjukan. Emang juara",5 bintang
nnnadaa aa,"Kalau dateng ke sini enaknya datang di sore hari sekitar pukul 4 sore untuk melihat sunset, pemandangannya oke banget, indah, sejuk, tenang dan jangan lupa nonton penampilan tari daerah nya yaitu tari kecaknya. gak bakal nyesel deh karena emang seindah itu apalagi buat yang mau healing sekaligus liburan, ini tempat cocook banget, kalau beli tiket sih aku saranin beli online",5 bintang
Firman Kawah insan,"menyuguhkan pemandangan epic di pinggiran tebing yang menyatu dengan lautan biru serta memiliki banyak view menarik untuk foto & toilet di tempat tertentu
nb: tiket masuk 30.000 untuk lokal
50.000 untuk turis . Cuaca lumayan membuat kulit belang di siang hari",5 bintang
Natalia W,"Pura Uluwatu keren... Ada di tebing dan menghadap langsung ke laut😍

Tempat yang luar biasa untuk berburu sunset.

Rameee banget, karena memang favorit sih... Tapi luas kok tempatnya, jadi g usah khawatir kehabisan tempat u/menikmati sunset😂

Mesti hati-hati dengan monyet, terutama di parkiran. Meski sudah waspada, tetap aja kecolongan charger di comot sama mrk😐

Tapi, seru lah... Buat dikenang....

Btw, Sebelum ke sini jangan lupa singgah ke pantai Suluban😘",5 bintang
firmansyach iwandi,"Harga tiket masuk dewasa untuk wisatawan domestik cuma Rp. 20.000 dan anak anak dibawa 5 tahun masih gratis, Rp.  5.000untuk parkir roda 4. Harga akan berbeda untuk wisatawan asing,  harganya bisa 2x lipat dari harga wisatawan lokal. Tempat wisatanya bagus, pura yg berada di tepi tebing pinggir laut lepas,  panorama alamnya bagus dan mempesona.  Banyak wisatawan  asing yg datang khususnya dari China dan Korea ketempat jni dgn rombongan.  Selain pemandangan yg indah,  wisatawan juga bisa berinteraksi dgn satwa liar yaitu kumpulan kera asli penghuni hutan  uluwatu. Saran, jika mau ke uluwatu lebih baik agak sore karena sinar mataharinya sangat terik sekali atau anda siapkan payung dan topi untuk melindungi anda dari sengatan matahari.",5 bintang
Rieke,"Pura ini tempat yg amat sakral buat warga bali khususnya umat hindu , dari awal masuk temen2 udah diminta pake kain penutup aurat selama berada dalam area .
Pengalaman ngga enak , ada calo dadakan di depan huhu. jadi pas kita masuk ada pegawai situ tiba2 anterin kita sambil ceritain sejarahnya uluwatu & cerita masing2 pura nya . eh ujung2 nya kita dimintain 100rb per orang karna udah dia anterin . oh please kita ngga minta . di awal kita sempet kira ini termasuk fasilitas guide . ternyata eh ternyataaa

HTM 35rb buat lokal , keliling di atas pinggiran tebing sepanjang panjaaang banget ( ga ngitungin ) tapi puas sama hasil fotonya :)
disini ada pertunjukan Tari Kecak setiap jam  6sore sampe jam 7 sore , HTM nya on the spot dng harga 100rb per orang . pastiin dateng lebih awal karna mendekati jam 6 udah rame bgt ngga dapet tempat duduk

Hati2 ya pulangnya gelap bgt dari situ , banyak monyet2 jail juga . ngga galak si cuma suka tiba2 ambil makanan / HP, kaca mata , topi haha

Toilet bersih & mushola pastinyaa

Happy holiday :)",5 bintang
alghifari putra,Tempat wisata yg menakjubkan dan spektakuler dgn pemandangan laut lepas yg dilihat dari atas tebing karang.. terdapat pura diatasnya dan tempat menyaksikan pertunjukan tari tradisional Bali Kecak dance. …,5 bintang
Pardidoe Channel,"Pemandangan disini sangat indah saat matahari terbenam. Dengan tebing yang tinggi dan pura diatasnya. Sungguh indah sekali. Harga tiket masuk untuk org lokal Rp.20.000
Hati2 dengan monyet disini, sangat nakal. Topi, kcamata dan bawaan lain dijaga baik2.",5 bintang
Rahmawati,"Suasana sangat tenang, hati2 dengan monyet, jangan memperlihatkan barang bawaan, view pantainya sangat indah, jika sedang haid tidak diperbolehkan masuk ke area pura",5 bintang
