User,Comment,Rating
Wayan Murdana,Permata Nusa penida,4 bintang
Jessica C.,"Diamond Beach di Nusa Penida adalah tempat yang sungguh indah yang dibentuk oleh kekuatan alam yang mengesankan. Akses ke pantai melalui tangga curam, yang mungkin berat namun sepadan dengan usaha yang dilakukan. Namun, kita harus …",5 bintang
Andrea Gyimes,Tempat terindah yang kami kunjungi di Pulau Penida,5 bintang
Helena Rojo,"Ini adalah titik yang wajib untuk dilihat, namun Anda harus memahami bahwa Anda tidak akan pergi ke pantai, mengingat rumitnya laut itu, dan di sisi lain, penuh dengan wisatawan yang menunggu untuk mengambil foto, itu adalah foto Instagram titik dan hanya itu.",4 bintang
Prateek Benya,Menakjubkan dan kehabisan kata-kata,5 bintang
Alyssa Busset,Pantai berlian dengan restoran dan pemandangan bebatuan putih yang luar biasa di tengah lautan yang mengamuk. Tapi pantainya berbatu. Untuk pantai yang masih asli dengan pasirnya yang halus …,3 bintang
mathias nagstrup,35k untuk berada di pantai?!?! Bodoh sekali.. siapa pemilik pasirnya??? Berhentilah bersikap serakah,1 bintang
Nilavu Natarajan,"Jalur menuju pantai ini sulit, jadi hanya melihat dari atas disarankan bagi yang tidak mampu melakukannya.",5 bintang
Emma Borrett,Pemandangan menakjubkan. Layak untuk turun. Anda harus memanjat tebing di bagian bawah.,5 bintang
T B,"Kelebihan: indah dengan tebing, pasir lembut yang bagus. Kekurangan: lumayan curam, kadang berbahaya (bisa terjatuh), tentunya tidak untuk orang yang takut ketinggian/susah berolahraga; bukan untuk berenang, ombak berombak, dan orang …",2 bintang
ardi riadi,"Cantik, biaya masuk sekarang menjadi 35k, tadinya 25k. Terlalu ramai. Terlalu panas, tidak ada bayangan",3 bintang
Екатерина Слесарева,Cantik,5 bintang
José Tomás Abud,"Pemandangan yang sangat luar biasa. Jalan menuju ke sana sangat buruk dan selalu penuh dengan orang. Untuk turun ke pantai harus menuruni tangga dan antreannya panjang, saya tidak rekomendasikan.",4 bintang
Gloria de Meester,Sangat indah! 35000 per orang +5000 untuk skuter,5 bintang
MrsLousmile,"Suka tapi pendakiannya gila, sangat melelahkan dan berbahaya",5 bintang
Kadek Sumartawan,Mahal,5 bintang
José Luis,"Ini adalah suatu keharusan di Nusa Penida.
Untuk sampai ke sini cukup sulit, dan saya sarankan untuk mencari supir.
Pintu masuknya tidak mahal (~25.000) pemandangannya menakjubkan sepanjang Anda berada di sini. Kamu tidak akan menyesal",5 bintang
Inês Carmo,"Cantik.
Sangat disayangkan harus membayar tiket masuk kemana-mana.",4 bintang
Gt Gea,saat itu sedang panas. Jangan lupa pakai topi untuk menikmati pemandangan indah😍 …,5 bintang
Samuel Krimmel,"Sangat bagus di sana, tapi cukup ramai. Penurunan ini sudah bisa dilakukan mengingat kesulitannya.",4 bintang
Wilson,"Pergi di hari kerja, turun tidak disarankan untuk lansia. Tempat foto yang bagus untuk Instagram.",5 bintang
Lorenz,Pemandangan bagus tapi penuh sesak. Ada konstruksi yang turun ke arah mana dan terjadi kemacetan karena banyaknya orang.,3 bintang
Denis Vinitchi,Sangat penuh sesak dengan wisatawan,4 bintang
Dennis Koch,Tiket masuknya lebih tinggi dibandingkan tempat lain (parkir 25k + 5k) dan tempat tersebut dipenuhi oleh mobil dengan wisatawan day tour. Sebaiknya datang ke sini sebelum jam 9 pagi atau menjelang matahari terbenam. Pemandangan dari atas …,4 bintang
Silvia G,"Untuk mencapai pantai ini dibutuhkan waktu sekitar 15/30 menit, tergantung orang yang ada di depan anda. Ada banyak anak tangga dan pada akhirnya harus menggunakan tali untuk menuruni bebatuan. Saya sangat merekomendasikan sepasang sepatu …",5 bintang
Chou Meizai (粗眉仔),"Pantai Diamond terletak di sebelah timur Nusa Penida dan dinamai berdasarkan sebuah batu besar berbentuk berlian di pantai.
Melihat ke bawah dari tempat yang tinggi, terlihat sebuah ""berlian"" raksasa …",5 bintang
Skander Sb,Parkir berbayar ditambah pintu masuk terpisah. Cukup mahal tapi sepadan,4 bintang
sofie sandgreen,"Sangat sulit untuk turun ke pantai. Anda tidak perlu takut, tapi pengalaman yang luar biasa indah",4 bintang
Aleyna D,Cukup untuk mengambil foto,3 bintang
Nabil Ahmad,"Kelebihan: Tempat yang bagus untuk berfoto dan pemandangan yang menakjubkan
Kekurangan: Penuh sesak dengan turis dan pendakian yang curam ke pantai",3 bintang
Nabil Ahlamine,Pertimbangkan untuk mandi. Hanya yang paling berani yang akan turun dan ini memungkinkan untuk melakukan skimming yang tidak tersedia di puncak oleh semua turis!,5 bintang
Marta Cyba,"Sangat indah, meski ramai, pengalaman yang luar biasa",5 bintang
Kjoffy,Sepadan dengan biaya masuknya jika Anda hanya naik ke atas dan menerbangkan drone tur ke sana. Kami melihat sekitar 20 lumba-lumba dari atas. …,4 bintang
Simon Dietrich,"Mudah dijangkau, penurunan melibatkan dua aktivitas pendakian kecil.
Pengurangan bintang karena setelah jam 10 pagi terlalu banyak turis Tiongkok dan Jepang yang berfoto dengan payung. Menghalangi seluruh jalan ke pantai...",4 bintang
Made Arya Agung,"Viewnya mantep tapi, Terlalu crowded, banyak spot yang dikomersilkan, lebih cocok untuk turis yang suka tracking..
Safety area sangat kurang",2 bintang
Jules Klein,"Tempat luar biasa untuk dilakukan saat matahari terbit untuk menghindari keramaian!
Turun ke bawah sangat berharga",5 bintang
Wolf (Wolfgang Schmidt),"Rute melewati Nusa Penida bukannya tanpa tantangan. Hati-hati terhadap lubang dan pasir/pasir di sudut!!
Anda dapat parkir dengan mudah di bagian atas. Toilet dan makanan tersedia. …",3 bintang
Douglas Farias,"Tempatnya sangat indah tapi miris melihat banyaknya sampah yang dibuang masyarakat di hutan dan sekitarnya dan pemerintah tidak membuang sampah atau memungut sampah, sehingga yang ada hanya sampah yang bisa dilihat.",5 bintang
Antonio H.,"Pantainya adalah surganya, airnya yang jernih dan pasir putihnya yang halus menjadi kasur yang sempurna untuk melepas penat untuk bersenang-senang. Akses sulit bagi orang-orang yang memiliki masalah mobilitas atau kondisi tubuh yang buruk. …",5 bintang
Shreyya Bothra,"Jalan menuju pantai sulit, disarankan memakai sepatu dan membawa barang ringan.
Kami tidak mengetahui jalan menuju pantai jadi memakai sandal jepit dan sulit untuk melakukan perjalanan. …",5 bintang
Ersal Syahreza H Paseba,Pantai indah,5 bintang
Kim Mendonca,"Pemandangan yang indah! Pantai yang indah! Pendakian yang bagus dan kembali ke atas tetapi sepadan. Naik turunnya juga lumayan lama karena tangganya sempit. Ini sangat berbatu sehingga Anda tidak bisa berenang di sini, lebih banyak berendam di air tetapi tetap sepadan",4 bintang
Dennis Hutflesz,"Wow. Tempat ajaib. Sangat indah di sini. Namun, turun ke pantai sungguh mengasyikkan!",5 bintang
Gilles van Luijtelaar,Perjalanan panjang untuk melihat-lihat,3 bintang
Ricky Muljana,Harus mengunjungi situs ketika Anda berada di Nusa Penida. Datanglah lebih awal sebelum jam 9 pagi atau sore hari untuk menghindari perjalanan sehari-hari,5 bintang
Victor,Luar biasa seperti namanya,5 bintang
Florian Liedtke,"Terlihat mengesankan, tapi terlalu ramai! Turunnya tidak sepadan bagi kami, karena sulit untuk berenang di sana (membengkak). Perlu diingat bahwa ini akan cukup berat",4 bintang
Putkar Fani,"Pemandangan yg sangat bagus,,😎😎 …",5 bintang
An Kim,"Pemandangan dan pantainya bagus tapi sangat ramai dikunjungi wisatawan.
Banyak orang berdiri di tangga bawah dan mengambil foto.
Biaya parkir untuk skuter 5K, biaya masuk 25k",3 bintang
Daniel Franke,"Sebenarnya pantai yang sangat indah di alam yang fantastis. Namun, hal tersebut dibayangi oleh pariwisata massal. Sebenarnya memalukan.",3 bintang
Shayma Alsalman,Saya berharap kami punya waktu untuk berenang di dalamnya.,5 bintang
Jelke Meijer,"Pantainya indah, airnya benar-benar berwarna biru kehijauan. Atas saran pemandu, kami tidak melakukan pendakian, tapi itu sangat berharga!",5 bintang
Ach Soewarsono,Tempatnya bagus.... Gak rugi jauh-jauh kesini.,5 bintang
Simon Huschka,"Salah satu pantai terindah yang pernah saya lihat, apalagi di pagi hari saat sedang berjemur di bawah sinar matahari",5 bintang
Rupal Pareek,"Kami tinggal di sisi barat dekat Teluk Gamut, jadi kami memutuskan untuk berangkat pagi-pagi untuk menghindari panas. Berangkat sekitar jam 5.50 pagi dan mencapai pantai dalam satu jam. Jumlah orangnya sedikit dan udaranya masih sejuk. …",5 bintang
Loryne Gallerand,Bagus tapi sebenarnya hanya postingan Instagram!,4 bintang
Benoni Napitupulu,"Salah satu nusa penida, pantai yang wajib dikunjungi, indah, sedikit mendaki, tetap aman, jangan terlalu dekat dengan tepi, mereka bisa terpeleset, beberapa yang luar biasa tidak diragukan lagi salah satu yang terbaik di dunia.",5 bintang
Mihalaș Daniel,"Pantai terbaik di Nusa Penida.
Pemandangannya sangat bagus.
Tip: datanglah lebih awal untuk menghindari keramaian.",5 bintang
Salsabila,Tempatnya indah banget. Pemandangannya bagaikan lukisan. Bagus poll. Ga pernah nyesel kl kesini saking bagusnya,5 bintang
Lily Kakiay,Indah sekali,5 bintang
Łukasz Knop,"Dua bintang hanya untuk pemandangan indah dari atas. Biaya masuknya 25k. Turun ke pantai adalah sebuah bencana - sempit, curam, berbahaya dan penuh dengan turis. Terjadi kemacetan lalu lintas di tebing dan kami harus menunggu di ruang yang …",2 bintang
Pol Layola,"Terlalu ramai. Anda harus menunggu setiap langkah untuk turun ke pantai, dan turun di pantai Anda harus menunggu lagi karena mereka hanya mengizinkan beberapa orang untuk tinggal di pantai.",1 bintang
H,Pemandangan yang bagus. Dirusak oleh influencer.,3 bintang
safae mef,Pantai yang menakjubkan! Sangat wisata tetapi Anda bisa melihat pulau seribu dari sini,5 bintang
Maëlia,Pemandangan indah,5 bintang
Tanvi Gupte,Tempat tercantik untuk dikunjungi di Nusa Penida,5 bintang
Raphael,Salah satu daya tarik mutlak di Nusa Penida!,5 bintang
Lívia Peixoto,Salah satu pantai terindah yang pernah saya lihat dalam hidup saya,5 bintang
Christina Collins,Dipenuhi gadis-gadis bodoh berbikini g-string yang berfoto selfie demi selfie di tangga sempit menuju pantai.. Apakah tidak ada lagi yang menikmati lokasi sebenarnya?? Sangat membuat frustrasi..,2 bintang
Tuan Nguyen,"Pantai di Nusa Penida merupakan surga surgawi yang terletak di kepulauan Bali, Indonesia. Pantai ini adalah permata sejati dan pantas dipuji setinggi-tingginya. …",5 bintang
Sílvia Riera,Patut dilihat bahwa tidak ada orang yang memberi tahu Anda bahwa turun dan naik ke pantai itu berbahaya.,5 bintang
LANVIN Morgane,Tempat yang indah. Rencanakan untuk tiba di sana pada pagi hari karena jumlah wisatawan lebih sedikit dan air pasang memungkinkan Anda meletakkan handuk di atas pasir. …,5 bintang
Mukul Prajapati,Tempat ajaib dengan sedikit pendakian,5 bintang
di fe,"Banyak orang, banyak mobil dan motor, tapi luas, tidak perlu menunggu lama, tapi turun ke pantai tidak mudah perlu memegang tali. Tidak terlalu bagus untuk berenang, mudah kabur. Hati-hati.",5 bintang
Sunarsi K,"Trek nya aduhai di nusa Penida bagian timur, viewnya bagus banget begitu juga pantainya. Ga nyesel kesana",5 bintang
Jakob Matauschek,Pemandangan menakjubkan,5 bintang
Zak Latic,"Jelas pemandangannya sangat indah tetapi juga sangat sibuk, bayar parkir dan bayar (tentu saja cukup murah, 5k + 25k per orang) dan pendakian yang samar ke pantai jika itu tujuan Anda datang (tidak akan berenang di sini, arus lautnya sangat kuat dan ombak besar)",3 bintang
Pooja Bhoir,Benar-benar layak untuk dikunjungi Pantai berlian! Pendakiannya moderat dan menyenangkan! Begitu banyak buah persik saat mencapai pantai! Cantik sekali.,5 bintang
дмитрий bratan,Cantik. Namun pergi ke pantai bukanlah untuk orang yang lemah hati,5 bintang
Jiang Rose,Saya menikmati liburan yang menyenangkan bersama teman-teman saya di pantai Diamond 🥰 …,5 bintang
Tuğba Doğan,Tentu saja itu menakjubkan tetapi sangat ramai.,4 bintang
prathu nair,"Berlian asli... jangan pernah melewatkan pantai yang indah ini... sehat secara fisik - Anda dapat pergi ke pantai melalui jalan sempit, panjat tali... tebing sangat curam... Air biru, pasir keputihan... pantai yang tenang. .. pantai …",5 bintang
Yanis Kouchy,Tempat yang luar biasa.,5 bintang
Lemy Lymba,"Berwisata ke Bali belum lengkap rasanya jika belum mengunjungi Diamond Beach.
Pantai Diamond merupakan tempat yang sangat direkomendasikan untuk dikunjungi ketika anda sedang berlibur ke Bali. …",5 bintang
Ranadeep Das,Apakah Keadilan untuk semua hype.. Anda bisa merasakan getarannya ❤️❤️,5 bintang
JEW WOON LIEW,BL4D,4 bintang
Nebi Lezgizadeh,Tamasya sangat bagus tetapi kami tidak bisa kaya. Perlu menggunakan tali untuk turun dan mundur,3 bintang
Francis S,"Pantai ini adalah saudara kembar ""tidak begitu populer"" dari Klenkling Beach (T-Rex Beach). Tetapi tempat ini memiliki entri PP 25K plus parkir 5k, yang terlalu curam, tetapi mereka memberikan 2 botol air 250ml dengan itu. …",5 bintang
Peter Theobald Softcell,"ini pantai yang bagus tetapi menjadi ramai setelah jam 10 pagi dan sangat panas. bagian dari pendakian ke bawah sangat berbahaya, hidup Anda tergantung pada tali yang rusak, tidak ada tindakan pengamanan, kecelakaan menunggu untuk terjadi. bisa memakan waktu 45 menit untuk muncul jika ada orang banyak",3 bintang
Salim,"Itu adalah tempat yang menakjubkan, bagian dari surga. Perlu diingat tangga terlalu berbahaya jadi ambillah perlahan-lahan dan waspadai langkah terakhir menuju pantai yang harus Anda turuni atau naikkan dengan cara digantung di tali. Jika …",5 bintang
laila iskandar,"Gak pernh bosan ke tempat ini, kesini bln September 2023 sdh ada payung atau atap utk duduk melepas panas dan lelah, smg makin bnyak tempat2 utk istirahat dan bs agak lama melihat view dan memandang lautan luas, september 2022 msh blm ada atap.... smg makin asri",5 bintang
jeanguillaume cazin,"Agak berbahaya, kebanyakan saat sedang sibuk.
Dan terlalu sibuk untuk selera kita. …",4 bintang
Tomita Sicuta,Tempat ini benar-benar berbahaya. Gambarnya dari bawah ke atas. Tapi saya bahkan tidak bisa melakukannya dari atas ke bawah. Saya berisiko jatuh. Indonesia menuntut pajak di mana-mana tetapi mereka tidak mampu menjamin keselamatan wisatawan.,1 bintang
Sumud23,"Pemandangan dari atas sangat indah ,
Bisa juga turun ke bawah menikmati pasir pantai yang putih dan air yang jernih …",5 bintang
Semina G.,"Pantai yang menakjubkan, sedikit pendakian untuk sampai ke sana tetapi sangat berharga!",5 bintang
Prescillia Ignoti,"Pantai yang indah, sungguh surgawi! Pemandangannya menakjubkan. Keturunannya pendek tetapi sangat sulit tetapi pasti sepadan ketika Anda berada di bawah. Kemungkinan membuat ayunan seharga 300k (termasuk gaun dan foto)",5 bintang
丁珂,"pantai yang indah, tetapi sulit untuk turun",4 bintang
Miroslav Poldo,"Ini pantai yang menakjubkan tetapi waspadai bahayanya. Meski menjual tiket masuk, keselamatan sepertinya tidak menjadi prioritas. Untuk mengakses pantai ini merupakan turunan yang berbahaya melalui tangga sempit dan kemudian sedikit …",4 bintang
MX Quentin,Aksesnya sangat sulit dan hati-hati terhadap orang yang takut ketinggian. Tidak banyak ruang untuk mandi,3 bintang
Adam,"Anda seharusnya melihatnya.
Namun, penurunannya bisa memakan waktu lebih lama karena sering terjadi kemacetan panjang di dua tempat tersebut.",5 bintang
Avon aja,Sangat cantik,5 bintang
Gary Ma,"Tempat yang spektakuler--mengingatkan saya pada persilangan antara Islandia dan Pantai Barat Laut Pasifik AS namun tropis. Namun, seperti kebanyakan tempat di Bali, Anda harus sedikit berhati-hati. Bantuan medis tidak cepat karena kemacetan …",5 bintang
Mr.Nightingale,Pantai tercantik tempat Anda bisa bersantai di Nusa Penida. Saat turun harus berjalan di atas tali atau panjat tebing.,5 bintang
Anto Joewono,Viewnya buagusss 👍👍👍👍👍 …,5 bintang
Dadan Hamdani Wahid,Mantap sekali,5 bintang
Galy Thibaud,"Pantainya luar biasa. Tapi hati-hati, saya sangat menyarankan pergi ke sana pagi-pagi sekali, karena turunannya rumit dan panjang. (Kami berangkat ke sana jam 11 pagi, lebih dari 2 jam turun sebagai turis ++) 2 bagian “rappelling” jadi banyak menunggu baik untuk turun maupun naik",3 bintang
Domenec Corbella,"Pantai yang tidak bisa direnangi tapi enak dilihat Anda harus membutuhkan sepatu yang bagus tanpa sandal untuk turun ke pantai dari atas tebing jika Anda pusing, lupakan saja",5 bintang
Alica Kmečová,"pemandangan yang menakjubkan, kami pergi untuk melihat matahari terbit dan menikmati waktu terbaik, tidak ramai sama sekali, jika Anda ingin pergi ke pantai pastikan untuk memakai sepatu yang bagus",5 bintang
Anamika Sinha,Salah satu pantai terbaik di Nusa Penida. Sulit dijangkau tetapi sepadan dengan usaha. Ada ayunan dan bisa berayun di atas laut. Pengalaman yang mendebarkan!!,5 bintang
Akin Akguel,"Pantai yang sangat bagus, tetapi tidak sepadan dengan usaha yang dilakukan. Sekitar 1 jam naik perahu, 1 jam naik mobil bergelombang, biaya masuk, turun dan naik ke pantai yang terlalu berbahaya (dalam beberapa kasus diperlukan tali) dan …",2 bintang
Ludivine Xavier,"Sudut pandang yang sangat indah, sangat sering tetapi tempatnya besar sehingga tidak terlalu mengganggu dibandingkan tempat lain di Nusa Penida.
Kami memilih untuk tidak turun ke pantai (sebaliknya tangga untuk turun ramai)",4 bintang
Denis Bendžela,"Pemandangan yang sangat bagus, pantai yang indah tetapi keselamatan bukan yang utama. Hati-hati jangan sampai jatuh dari tebing. Perjalanan menuju pantai intan cukup sulit karena ruang yang ada sangat sempit dan beberapa bagian harus …",4 bintang
Naseer Baloch,Bagus,5 bintang
Nusa Penida Local Driver,"Jika datang ke pantainya bila mau berenang atau mandi di laut harus lihat situasi ombak, atau lihat situasi jika ada banyak wisatawan yang berenang, ayo kita ikut berenang",5 bintang
Malena Dragotto Bertero,"Jalan menuju pantai rusak parah dan berlubang. Setibanya di sana, selain membayar parkir, kami juga harus membayar tiket masuk pantai. Aksesnya berupa tangga sempit yang dipenuhi orang-orang yang mengambil foto seolah-olah sedang sesi foto …",1 bintang
Gio Gio,Memukau! Sulit untuk turun dan naik. Kenakan sepatu olahraga.,5 bintang
Endah Puspanagara,"Pantai nya bagus bgt n pas bgt buat refreshing setelah keseharian kita untuk kerja.
Jd milih pantai ini buat menghilangkan penat n beban hdp,itu pas bgt 🤭😍😍😍
Rekomendasi bgt untuk kunjungan Diamond Beach Nusa Penita 👍👍👍🥰 …",5 bintang
Nik Kowalski,Tempat yang sangat bagus.,5 bintang
Derick Conti Pereira,Pemandangan yang menakjubkan,5 bintang
zhafirah Amri,"Tempat ini emang keren bgt, kmrn pas kebali gak sempat kesana, semoga tahun ini bisa kesana",5 bintang
Vivienne,"Sangat indah dari atas, tapi jalan ke bawah terlalu berbahaya!!!",3 bintang
Asheel James,"Perjalanan ini menantang tetapi bisa dilakukan. Dapatkan sepatu dan air yang layak, turun dan naik cukup menguras tenaga, namun Anda tidak akan mengeluh dengan pemandangan setelah selesai turun.",5 bintang
Pemain Receh,mantap hotelnya,5 bintang
Jorne,"Ya Tuhan, tempat ini. Pemandangannya sangat bagus tapi sangat turis. Jalan turunnya sempit, sehingga terjadi kemacetan gila-gilaan. Dan jalan kembali ke atas sama. Kami harus menunggu selama 30 menit hanya untuk berjalan kembali. Saat Anda …",2 bintang
Maya Knepflé,"Jika Anda suka menonton calon influencer berfoto dan tersandung dan turun dari tangga (cukup mudah untuk didaki), Anda harus pergi ke sini. Kami menemukan tempat ini sangat ngeri.",1 bintang
Andreas Richts,"Keturunannya panjang dan tidak mudah. Orang yang takut ketinggian, serangan panik, dll harus memikirkannya baik-baik. Selama pendakian, kami sendiri memperhatikan bagaimana seseorang yang sedang turun mengalami serangan panik dan duduk …",4 bintang
Javier Milla,"Pantainya indah. Air jernih yang menakjubkan dan pasir putih dikelilingi oleh pemandangan yang indah.
Namun, waspadai sulitnya menuju ke sana. Anda akan melewati jalan yang sangat …",5 bintang
naila Aktam,"Viewnya bagus banget, jadi ingin kesana.",5 bintang
the midlife vagabonds,"Wow sungguh sebuah petualangan! Pendakian ke pantai ini tidak boleh dianggap remeh, curam dan di beberapa tempat tidak ada pegangan tangan untuk menghentikan kejatuhan. Jika kamu jatuh, itu akan menyakitkan! Pantainya sendiri menakjubkan, …",5 bintang
Ery'Qu,"Pantai yang indah., pengalaman yang tak terlupakan",5 bintang
BISA AJA,Aaaaah nyaman banget tempatnya betah jadi gamau pulang ❤️✨,5 bintang
Eko Setyanto,Tempat yang bagus untuk dikunjungi,5 bintang
Dede Baso Thea,BESAR!!!!,5 bintang
Sitimutliatul Azizah,Memuaskan tempatnya nyaman rapih bagusss bngt 😍 …,5 bintang
Aris Saprudin,"definisi tempat healing yang sebenernya.
yang belum pernah, kudu diagendakan. mantap jiwa pokoknya.",5 bintang
tony irawan,Tempatnya indah indah banget apalagi sepi juga karena susah turunnya. Selain itu pantai ini membelakangi matahari jadinya enak sekali buat santai,5 bintang
Ikhwani Andid,Keren sekali tempat nya.,5 bintang
"Yasser Seirawan, S. Kom",Is the best pokoknya,5 bintang
Abjan Samad,Terima kasih atas pelayanannya. Tempatnya rekomendasi banget. Pasrah sesuai yg diharapkan.,5 bintang
ardhie whykana,Baik,5 bintang
Ghan Sayyidina,Tempatnya bagus nyaman dan menyenangkan,5 bintang
Rosidin (Rosid),"Diamond Beach di Nusa Penida adalah surga yang tersembunyi di Bali yang patut dijelajahi. Pantai ini menghadirkan pemandangan yang memukau dengan pasir putihnya yang bersih, air laut biru yang jernih, dan tebing karang yang megah. Diamond …",5 bintang
M. Yudi Hidayattullah,"Tempat yang harus kamu kunjungi, bagus",5 bintang
Aliq Channel,Sungguh nikmat pesona aalamnya,5 bintang
da prajanegara,Eksotik... excellent...Luar biasa💞🌈 …,5 bintang
rmirsal fahlepi,"Nuansa hotel nyaman, bagus buat family dan bisnis",5 bintang
Rusdan OT,Oke,5 bintang
ella farys,"Indah, bersih ,sejuk, dan pemandangan juga sangat indah..",5 bintang
KP - Teguh Budi Setiawan,Liburan asik & menyenangkan disini.,5 bintang
Asep Heryana,Nyaman dan indah,5 bintang
Rateka “RTK CHANNEL” Lee,"Seperti namanya, bersinar terang seperti berlian!!!",5 bintang
Gustina Melliani,Diamond Beach Nusa Penida adalah pantai pasir putih yang indah. Untuk menjangkaunya kita perlu menuruni tangga ke bawah menuju pantai. Perjuangan lumayan tapi terbayarkan,5 bintang
ahmad saifudin zuhri,Wow,5 bintang
ag privat,Pemandangan laksana hamparan berlian yang indah banget,5 bintang
Zoel Business,Rekomendasi tujuan liburan,5 bintang
adi sabana,Susana nyaman,5 bintang
Tole Ransi,Surga dunia.. keren sekali lokasinya 😍😍 …,5 bintang
arief amirudin,Suasana nyaman sambil mendengar suara deburan ombak,4 bintang
Cing Iyus Gunawan,"wow.... tempatnya amazing bgt,qt bisa nginap dihotel sebagus dan senyaman itu. pemandangannya alam luasnya bagus bgt,qt bisa melihat luasnya lautan dan bisa melakukan kegiatan alam lainnya seperti mendaki,snorkeling,atau berenang di lautan. pokoknya asik bgt dah pemandangannya. lain waktu saya mau kesana lagi ajak anak² saya. ❤️❤️",5 bintang
Leo Anggara,"Tempat sangat indah, sejuk, nyaman",5 bintang
hafez gumay,Cocok nih buat yang mau prewed,5 bintang
Muhammad Ilman Fazri Amal,Pemandangan paling indah yang pernah saya lihat,5 bintang
Aurora Mcnab,Cantik,5 bintang
Carla Moreira,"Pantai terindah di Indonesia, namun menuju ke sana tidak mudah, hampir seperti rappel",5 bintang
Melody Lia,Masih menakjubkan dari terakhir kali saya berkunjung.,5 bintang
Krida Astama,Resor yang bagus,5 bintang
yahya muslimin,pemandangan indah 😊 …,5 bintang
hadijah rahma,"Tempat sangat terjangkau
dan pemandangan nya benerbener bagus banget recomend banget kalo lg dibali harus banget mampir kesini buat nikmatin view ny🏝️ …",5 bintang
Prasetya Rengga,Nyaman,5 bintang
Ageng Samudra,"Pemandangan di sekitar hotel sangat bagus, pelayanan okeh, kamar bersih",5 bintang
Bau Kecap,Ini sangat cocok kalau yang lagi jenuh dan mencari suasana baru.... Sangat mempesona.... Rekomen deh pokoknya 👍 …,5 bintang
citra perkasa,Pemandangan sangat luar biasa indahnya? Recomended,5 bintang
Tibor Fazekas,"Beri komentar dalam bahasa Hongaria di bawah :)

Ini adalah salah satu tempat Instagram terindah di dunia! Kami menyukainya! …",5 bintang
Ike Aguswike,Tempat yg sangat bagus n Indah...memacu adrenalin bwt sampe kepantainya...sangat cocok untuk kawula muda yg suka tantangan...klo ane gak berani bwt turun...mending berfoto ria dari atas...😁 …,5 bintang
fitri retno pilian,"Masyaallah tempatnya top markotop
Recomended buat liburan",5 bintang
Rajiv Venkitaraman,"Pemandangan pantai dari atas sungguh menakjubkan, air biru cerah di bawah sinar matahari jam 11 pagi sungguh luar biasa, terbaik yang pernah saya lihat.
Biaya masuknya 25k IDR pp, parkir luas, kendaraan roda 2 biaya 5k idr. …",5 bintang
Rendy Yusran,"Pantai TERBAIK yang pernah ada.... Suka suasananya, matahari terbenamnya, matahari terbitnya, tempat romantisnya.... aku akan segera kembali",5 bintang
Dody Setiyawan,"Keren lokasinya, pemandangannya menakjubkan, wajib dikunjungi",5 bintang
rommy van,Mantappp gaess,5 bintang
yonne anisa,Wisata yang bagus dan menarik,5 bintang
andhine acha,Bagus bangeet pemandangan,5 bintang
Siany Dewi Ch,Tempat yang bagus,5 bintang
Fandi Erawan,"View nya luar biasa banget, keren, kebersihannya oke walaupun cuaca & jalannya lumayan 😁 …",5 bintang
Herlambang Ramadhana,Bagus,5 bintang
Anggia Utami putri,Keren banget,5 bintang
Suci Wuln,"Pemandangan bagus, banyak spot untuk foto..
Meskipun panas terik tali sebanding dengan pemandangannya yang memanjakan mata.",5 bintang
eka zanuarista,Gokil view nya keren banget hotelnya nyaman service excellence sekali🫶 …,5 bintang
May Octa,"Klo siang pakai topi dan kacamata, biar tdk panas. Kecuali klo ingin berjemur kulit bagus tidak masalah( bule) ☺ketika malam tempatnya asyik.. APa lagi cuaca mendukung buat para pengantin😉Asyik..😆 …",5 bintang
Yadi Naj,"perpect banget ,, view nya bener2 sangat bagus ..",5 bintang
Dahlan Lesmana,Tempat yg sangat bagus utk dikunjungi..,5 bintang
Apoet Interista,👍👍👍👍👍👍👍 …,5 bintang
MOHAMAD AL BUSYAERI,"Pantai yang menakjubkan! Sudut pandang yang bagus, perjalanan turun yang mudah, tetapi Anda perlu mempertimbangkan arus pasang surut jika ingin merasakan pasir di antara jari-jari kaki Anda. Saat kami mengunjungi pantai, saat itu sedang air …",5 bintang
Putri Lailus Sa'idah,"Salah satu pantai terindah di bali, tempat hunting foto paling keren.",5 bintang
Sazali Maksum,Baguss,5 bintang
mr Gab,View bagus,5 bintang
Delima Roito,Bagus sekali,5 bintang
Dhila Unyu,Hotelnya sangat nyaman,5 bintang
rizki febrian,"Tempat nya bangus. Pemandangan bagus, dan bersih. Ngk rugi klo datang kesini",5 bintang
Khilmi Abdulloh,"Pantai Diamond adalah salah satu permata tersembunyi Nusa Penida yang menawarkan pengalaman alam yang menakjubkan. Jika Anda mencari tempat untuk bersantai, berenang, snorkeling, atau hanya menikmati pemandangan yang memukau, maka Pantai Diamond adalah tempat yang harus Anda kunjungi.",5 bintang
Mohammed Yuda,"Pemandangannya sangat gokil, amat sangat bagus untuk wisata.",5 bintang
Ananda Azra,bagus,5 bintang
Ibnu Rakhmat Ridhayat,Tempat yang indah,5 bintang
Emeral susanti Raja gukguk,"Pemandangannya sangat indah, sangat memanjakan mata. Tempat yg cocok buat liburan.",5 bintang
nie_ Rind,Woww keren ini sih. Pelayanan nya ramah sekali,5 bintang
