User,Comment,Rating
Suaryadnya Gede 느가라,Ini adalah foto Instagram pertama saya dengan pose ini. Senang sekali Anda ada di sini. KakaoTalk ID soeary87,4 bintang
Toyapakeh Tour,Tempat yang bagus,5 bintang
Galuh Ichi,"Bagus, tapi sayang banyak monyet yang cukup mengganggu.",5 bintang
windia hardri,"cantik sekali dari atas,,, tapi spot foto nya rebutan. hati2 ada monyet yg suka nyambit ngambil kacamata",5 bintang
Branka,Saya tidak bisa mengatakan cukup tentang permata ini. Pergi dan lihat dan GUNAKAN alas kaki yang tepat untuk mendapatkan kulit yang kencang.,5 bintang
Arimbawa Komang,Tempatnya super indah,5 bintang
Aditya Van Daniel,Indonesia yang luar biasa 😍 …,5 bintang
Sachini Gunawardane,Sangat indah dan sangat merekomendasikan kunjungan ke sini.,5 bintang
Jonathan-Daniel Paschmann,Sangat-sangat indah pemandangannya tanpa harus turun atau naik tangga 👍🏼 …,5 bintang
kaarthick subramanian,Tempat turis yang sangat ramai. Anda hanya akan menikmatinya jika cuacanya bagus karena pulau ini menjadi sangat panas. Mengambil foto juga bisa merepotkan karena akan banyak orang yang berebut untuk mengambil foto yang bagus.,2 bintang
pen pan,"Mengendarai sepeda motor berbahaya, menabrak, dan tidak menyenangkan",1 bintang
Ejo Holicers,Indahnya Bali,5 bintang
Сергей Некрасов,"Cantik. Anda bisa mengambil beberapa foto saat turun, tapi banyak orang yang ingin melakukannya. Turunan menuju pantai ini terjal dan tidak mudah.",5 bintang
Masha Maslova,"Setiap tahun menjadi yang pertama                                                                                                                                                                                                                                                                                                                                                                                                  , sampah dimana-mana karena monyet? Banyak konstruksi                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , tangga baru jelek 50                                                                                                          ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
tinggi masing-masing cm (siapa yang membangun seperti ini?), itu pemandangan …",3 bintang
Ishan Bhatt,Jalan yang bagus dan kuil-kuil di sepanjang jalan. Pemandangannya bagus. Entri gratis. Biaya parkir dan toilet masing-masing 5K.,5 bintang
Shubham SinGh,Menyukainya. Banyak langkah untuk turun.,5 bintang
manish pradhan,Cantik,4 bintang
sergej ffm,"Bagus sekali.                                                                                                                                                                                                                                                                                                                                                                                                                         ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Sebaiknya datang sebelum jam 8 pagi. Setelah itu, keadaan menjadi semakin sibuk. Turun ke pantai dimungkinkan. Anda dapat bertahan dengan baik di mana saja. …",5 bintang
lusyana gloria,Saya suka tempat ini.. alami,5 bintang
Bali Bagus Jayantara Trans,Ciri khas pulau yg menyerupai Tirex,4 bintang
黃文政,Pemandangan indah.,5 bintang
i Cloud,"Disarankan untuk tidak pergi ke Elf Falls. Perjalanan memakan waktu minimal 4 jam dengan perahu dan berkendara ke atas gunung. Fotografi tidak boleh lebih dari 30 menit. Banyak orang dan cuaca panas, jadi pengalamannya kurang bagus .",2 bintang
Timo Westphal,"Perhentian wisata yang ekstrim.                                                                                                                                                                                                                                                                                                                                                                                                    ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Itu hanya bagus untuk foto, kalau tidak, tidak ada lagi yang bisa dilakukan di sana. …",3 bintang
Julija Novikova,"Pendakian yang sulit, tetapi pemandangan yang sangat bermanfaat! Kenakan sepatu dan ransel yang bagus (tanpa pirse atau tas). Lebih baik bawalah air dan makanan ringan yang diperlukan. Ada kios dengan makanan ringan dan air di bawah pendakian, tapi harganya sangat mahal, Rp 50k untuk air kecil!",5 bintang
Yuri Salimbeni,"Banyak yang cantik dan instagramable banget makanya banyak turis!                                                                                                                                                                                                                                                                                                                                                                 ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Harga parkir 5k harga masuk 30k                                                                                                                                                                                                                                                                                                                                                                                                                   ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Tapi itu sepadan!",5 bintang
전한나 (jjeonna),"Bidikan seumur hidup bisa disimpan                                                                                                                                                                                                                                                                                                                                                                                                 , tapi                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Perjalanan yang sangat panas dan sulit... …",5 bintang
Arindam Banerjee,Pantai dengan pemandangan yang mempesona.. 🏖️ …,5 bintang
Clement CZE,Untuk melakukan secara mutlak,1 bintang
Sara B.,"Kami beruntung tidak banyak hal yang terjadi. Jika tidak, bersiaplah karena banyak hal yang terjadi.",3 bintang
Misbakhul Munir,Banyak monyet,5 bintang
Yordan Yordanov,"Pantai yang sangat indah, pemandangan dari atas sungguh unik.",5 bintang
jaheon Kim,"Bagus                                                                                                                                                                                                                                                                                                                                                                                                                                 ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Persis seperti yang kuharapkan, haha",5 bintang
Stevo VW,"Luar biasa indah tapi sayangnya tujuan wisatanya penuh sesak! Turunannya sangat curam tapi oke, tapi saat mendaki kembali yang terbaik adalah berhenti beberapa kali sepanjang jalan untuk beristirahat karena panas dan tenaga. Pantai di bawah ini menakjubkan!",5 bintang
upamanyu kashyap,Sangat indah..Bernilai setiap sen yang dihabiskan..Bahkan lebih banyak lagi,5 bintang
Jonathan Aliaga Pena,"Pemandangan yang fantastis! Berjalan ke bawah tidak terlalu buruk jika Anda seorang manusia yang berbadan sehat, dapat mengambil sedikit langkah tetapi semua pagar sudah terpasang dengan baik. Kami pergi dan ada tumpukan sampah di pantai. …",4 bintang
Evelyn Oliveira,"pemandangan yang menakjubkan! orang akan melakukan apa saja untuk mengambil gambar, bahkan memanjat pohon (lucu sekali). Anda akan bertemu dengan monyet-monyet yang ramah, tetapi jangan meletakkan botol air Anda di dekat mereka atau mereka akan melawan Anda karena tampaknya mereka sangat haus.",5 bintang
Lanina,Salah satu pantai terbaik yang pernah saya lihat!,5 bintang
fup9chan fup9chan,Akan lebih baik jika jumlah orangnya lebih sedikit 👍 …,4 bintang
Yusuf Brnb,Tempat yang bagus,5 bintang
Jan Willem Bruggemann,Pemandangan yang indah tetapi berhati-hatilah untuk tidak tersandung sepanjang perjalanan putri tur Instagram;) sebaiknya tiba sebelum jam 9 pagi.,5 bintang
Nicki Bjerring,"Pemandangannya bagus, tapi banyak orang",3 bintang
Ahmad Abdullah,Sangat cantik,5 bintang
Eva Syntia,Indah,5 bintang
yasser hareth,Indah,5 bintang
Alex Iuli,"Pemandangannya bagus, ambil air dan topinya sangat panas di sana",5 bintang
Thebombingflowers,Pantai megah di luar banyak orang dan tidak akan segan-segan mendorong Anda untuk mengambil foto,3 bintang
Vera Komar,Benar-benar menakjubkan. Harus dilihat. Sibuk dengan turis. Ada tempat minuman dan makanan di sini.,5 bintang
Topan Ramadhan,Iconic place Bali and Nusa Penida,5 bintang
Jay Mehta,"Terlalu banyak berjalan kaki, tidak ada hal baru untuk dinikmati di sana, Jalan yang buruk",3 bintang
eya Settou,"Parkir skuter masuk 5.000 seperti hampir semua tempat parkir. Foto yang bagus untuk diambil jika Anda punya keberanian, Anda bisa turun ke pantai melalui tangga kemudian jalan menurun. Sekitar 25 menit turun.",5 bintang
Milan Chaudhary,Bagus,4 bintang
Никита Веселов,"Pantai yang sangat indah                                                                                                                                                                                                                                                                                                                                                                                                          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Saya sarankan tiba sebelum jam 9 pagi dan bangun sebelum jam 12, atau sore hari, karena pada siang hari matahari akan bersinar sepanjang pendakian dan akan sangat sulit bagi orang yang tidak siap. Secara umum pendakian dan penurunannya tidak terlalu lama, 20-30 menit sekali jalan",5 bintang
Andiz W,Pemandangan & pemandangan menakjubkan! Harus mengunjungi destinasi di nusa penida!,5 bintang
Ondřej Doležal,"Benar-benar sangat bagus, tetapi juga banyak orang.",5 bintang
Dwi Puspasari,"Pemandangan pantainya mengagumkan, sehingga ramai dikunjungi wisatawan lokal maupun mancanegara",5 bintang
Subham Das,Tempat yang bagus,5 bintang
Seth Tolentino,"Indah saat matahari terbenam. Jangan memakai sandal karena Anda akan banyak berkeringat dan terpeleset. Anda harus memakai sepatu. Saya tidak akan merekomendasikan orang tua atau anak-anak untuk datang, kecuali mereka dalam kondisi fisik …",5 bintang
Liliana Escobar,Pantai yang menakjubkan tapi hati-hati saat turun!! Dibutuhkan cukup banyak dan sulit!!!,5 bintang
Javsam anak minangkabau,Viewnya keren dan bagus tapi butuh effort buat sampai ke pantainya,4 bintang
Rohmando Sinaga,Tahun 2015 saya telah menjadi guru papan selancar dan pikiran saya selalu aman dan menyenangkan,5 bintang
Joy Chakrabarty,Itu indah tapi agak berlebihan. Seluruh pulaunya indah dan ada banyak tempat bagus di Nusa Penida yang diremehkan dan tidak ada turis sama sekali.,5 bintang
Dede Purnama,"Viewnya bner"" amzing tp panas bgt di nusaa 🔥🔥 …",5 bintang
Nikola Svobodová,"Pantai Kelingking adalah tempat yang menakjubkan dengan pemandangan yang menakjubkan. Meskipun puncaknya ramai dikunjungi wisatawan, hanya sedikit yang berani turun ke pantai. Sangat layak untuk turun karena pantainya hampir kosong. Anda …",5 bintang
Imam Muhroji,Wah luar biasa 😍🤩 …,5 bintang
D'Angler Striper,Pemandangan Menakjubkan… Pantai Torquise… Benar-Benar Fenomenal!!!,5 bintang
Yulia Bell,Tempat yang sangat indah. Harus melihat!,5 bintang
Mira Jane,berjalan itu sulit kami menyukai tantangan 👍 …,5 bintang
Arya Chandan,"Pengalaman pertama kali melihat keindahan pemandangan seperti ini. Perpaduan unik antara pegunungan, pasir putih, air hijau kebiruan dengan bentuk gunung seperti cakar. Itu sungguh spektakuler.",5 bintang
Julianv182,"Pantai yang luar biasa!! Sangat bagus                                                                                                                                                                                                                                                                                                                                                                                                 , dengan ombak yang agak deras tetapi Anda bisa berenang di tepi pantai. Ini memiliki pemandangan indah dari pasir.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Untuk turun/naik jalannya panjang, dan SANGAT melelahkan. Kondisinya sangat …",5 bintang
Nur Kholis,Bagus,5 bintang
SAINATH HABIB,Terlalu baik,5 bintang
Alina Korotkih,"Cantik, monyet lucu. Tapi ini luar biasa panas. Berada di sana pada 13 Februari",4 bintang
Yu Adam,"Sangat ramai dan barikade di samping tebing tidak terlalu kuat, tindakan pengamanan kurang, untuk memperhatikan aspek keselamatan",4 bintang
Farida Shaukath,Pemandangan yang indah dan sangat indah,5 bintang
Anastasija,Cantik tapi hanya dari atas. Tangga menakutkan untuk turun dan juga tidak boleh berenang jadi sebaiknya nikmati saja dari atas.,5 bintang
Eunae Park,"Kami mengunjungi dengan sepeda motor dan membayar 5k untuk parkir. Pemandangannya sejauh ini adalah yang terbaik                                                                                                                                                                                                                                                                                                                      , dan saya sangat terkesan dengan pemandangan sekumpulan ikan pari yang terlihat dari atas.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Tidak ada biaya masuk tersendiri selain biaya parkir, dan ada tanda di sana-sini yang menyatakan bahwa ada biaya tambahan untuk mengambil foto di spot foto yang bagus, tetapi saya tidak mengambil foto apa pun di sana.",5 bintang
Andre Liao,"Tempatnya indah sekali, tapi banyak orangnya juga.",5 bintang
sreenivas preetham Chiramana,Pergilah pada sore atau pagi hari untuk mendapatkan pemandangan terbaik. Keramaian pada jam 9 sampai jam 5 lebih banyak. Membutuhkan banyak waktu untuk mencapai pantai. Perjalanan ke pantai juga berisiko.,5 bintang
Ольга Максимчик,"Tempat yang sangat keren. Pemandangan yang sangat keren. Ada juga kekurangannya, tentu saja, ini adalah kerumunan orang, tetapi ini dapat dimengerti, semua orang menyukai keindahan ini) dan juga monyet, sombong. Berhati-hatilah saat Anda membuka mulut dan melihat keindahannya, monyet tidak tidur dan mengambil semua yang ada di tangan atau kepala Anda.",5 bintang
Александр Ищук,"Matahari terbenam yang indah. Tapi saya tidak mau turun, 10 dari 10 orang merasa kurang segar setelah mendaki kembali dari dasar pantai.",5 bintang
Antonius Anton irmawan,"di sinilah tempat pinky beack berada, di mana joss berada",5 bintang
Cristhoper Irfan Ramadhan,Indah,5 bintang
Laura,"Pemandangan yang benar-benar luar biasa, semuanya penuh dengan turis tetapi menurut saya jika Anda tiba sebelum jam 9 pagi dan turun ke bawah saat cuaca tidak terlalu panas, itu sangat berharga, Anda akan dapat menikmati air jernih dan hanya sedikit orang.",5 bintang
nitecm waruni,"Ramai, panas, antrian panjang untuk turun ke pantai",4 bintang
Philippe La Forge,"Menarik untuk dilihat, namun meski sedang low season, jumlah pengunjungnya terlalu banyak.",5 bintang
Hazel su,Waktu yang kami habiskan di jalan jauh lebih banyak daripada waktu yang kami habiskan di setiap lokasi.. tetapi tidak akan menyesal pergi ke sana dengan kemacetan besar.. pemandangan yang fantastis..,5 bintang
Nouphel Rahman,Hebat,5 bintang
Shelo mita regina putri,Joss tempatnya,5 bintang
Виталий Щетников,"Tempat yang sangat indah. Tapi yang mau berfoto banyak sekali, makanya sering terjadi antrian",5 bintang
Alfred pakpahan,Pemandangan yang sangat indah dari atas bukit,5 bintang
Mulyatno,Terlalu rame kyk pasar,3 bintang
seno ibra,Bagus,5 bintang
사드라난,"Saya sarankan untuk tidak pergi jauh-jauh ke pantai. Kondisinya kasar dan ombaknya kuat, sehingga berenang di laut tidaklah mudah. Anda harus menggunakan kedua tangan dan kaki saat naik atau turun, jadi jangan turun jika membawa barang bawaan. Sekadar informasi, saya adalah orang yang sangat menyukai hiking.",4 bintang
Lucas Rainato,Sangat cantik,5 bintang
Sari E,Sangat bagus,5 bintang
xavier rubio pujol,"Tempat luar biasa, pemandangan vertigo. Yang tidak saya duga adalah banyaknya wisatawan yang datang ke tempat tersebut dan apa yang rela mereka lakukan untuk mendapatkan foto terbaik🫣. Dan jika ingin turun ke pantai disarankan melakukannya pada sore hari. , menaiki tangga di bawah sinar matahari bukanlah ide yang bagus, tapi mungkin😛 …",4 bintang
Ava,Pantai yang indah! Airnya agak kasar jadi berhati-hatilah jika Anda berenang. Pendakian ke pantai menurut saya sangat menakutkan. Berhati-hatilah jika Anda mendaki dan memakai alas kaki yang tepat,5 bintang
Clara,"Panas sekali, sebaiknya punya air, karena di sana sangat mahal.",5 bintang
yusuf wibisono,Kereenn,5 bintang
Wooseong Kim,Restoran Instagram,5 bintang
Reza Nugraha,Pemandangan indah! Tapi tempat ini cukup ramai,5 bintang
oğuzhan reşitoğlu,"Benar-benar tempat yang sangat indah. Anda dapat dengan mudah pergi ke sana dengan sepeda motor. Tapi yang pasti jangan turun. Turunnya sulit, dan ketika turun Anda tidak bisa berenang di laut karena lautnya sangat bergelombang. Anda tidak bisa masuk. karena ombaknya sangat sering dan tidak menentu. Jika berani turun dan berenang di laut pasti ada pasir dimana-mana dan pasir ini tidak bisa dibersihkan. Maka harus naik dengan pasir ini. Pasirnya sangat kecil dan tidak menentu. kemana-mana :) Turun dan terutama pendakian memerlukan tingkat kebugaran yang serius. Jangan coba-coba turun dengan sandal, kalau mau turun pakai sepatu harus turun. Tapi jangan turun. (Ya, itu aku yang di foto, ombaknya bergulung dan menerpaku.) ke pantai)",5 bintang
Hans Edit,"Kami ke sini untuk kedua kalinya, November lalu, tahun ini di bulan Februari, tapi orangnya tidak banyak. Tempat yang indah, panorama indah yang sayang untuk dilewatkan",5 bintang
Ellen De Heer,Sangat indah dan menyenangkan karena banyak monyetnya. Banyak turis.,4 bintang
Munish Goel,"Trekking yang sulit namun pemandangannya menakjubkan, Cukup kenakan sepatu olahraga dan celana pendek yang nyaman karena di sana panas dan berkeringat",5 bintang
Shashank Upadhyay,"Cukup ramai. Tapi pemandangan yang memukau. Luangkan waktu setidaknya 2-3 jam untuk pengalaman lengkap. Vendor mengenakan biaya lebih tinggi, jadi bawalah barang Anda sendiri ke sana. Banyak Cinta dari India",4 bintang
Putu Gillik,Tempat pavorit👌🙌🏻 …,5 bintang
Martin.bmz Brizuela,"Sebuah surga. Itu pasti sepadan, dan menuruni tangga yang sulit juga! Tentu saja dibutuhkan waktu 30 menit untuk naik dan turun. Saya tidak merekomendasikan untuk orang dewasa yang lebih tua atau orang yang tidak memiliki kondisi fisik.",5 bintang
Rosi Nurwahyudi,Joss,5 bintang
Fendi Kurniawan,"Pantai yang indah, gunung 🏔️🌄 …",5 bintang
Henri Giraud,"Pemandangan pantainya luar biasa, pantainya berpasir putih",5 bintang
Birgit Endres,Tempat yang istimewa!!!!,5 bintang
Mariana Cynthia,Penuh turis dan cuacanya sangat panas. Jangan lupa tabir surya dan topi Anda!,4 bintang
Stanislau Artymovich,"Ya, semuanya baik-baik saja, tetapi Anda bisa terbang dari tebing dengan cara yang mudah. Hati-hati di pinggir saat mengambil foto🙏",5 bintang
Regina Wang,Cantik.,4 bintang
Wawan Septiyanto,Mantap,5 bintang
niku Nayal,Benkichut,5 bintang
Alifah Herawati,Indah ... kalo ke toilet byr 5rb,5 bintang
Helene Diosma,Megah tapi hati-hati terhadap orang banyak! Datanglah pagi-pagi sekali,5 bintang
KAIMING TAN,"Cocok hanya untuk berfoto saja, jangan sampai turun tebing, terlalu sulit dan mahal barangnya.",3 bintang
Hà Trần Cẩm,"Segera setelah Anda tiba                                                                                                                                                                                                                                                                                                                                                                                                             , seseorang akan menjemput Anda. Pelayanannya cukup oke                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Ada laba-laba di dalam ruangan",5 bintang
Natura_captura,Luar biasa,5 bintang
Ravi Ranjan Shrivastav,Pemandangan yang memikat,5 bintang
Raelene Atwell,Pemandangan menakjubkan dan perjalanan yang menantang kembali ke puncak. Tapi sungguh sebuah pencapaian!!,5 bintang
alfio susti,"Lebih baik pergi pada sore hari karena jumlah orangnya lebih sedikit! Pagi hari gila, tidak ada cara untuk mengambil gambar yang bagus",4 bintang
Sangeeta Pindoriya,Pemandangannya layak untuk ditunggu. Pastikan untuk turun sepenuhnya untuk menikmati pemandangan yang indah.,5 bintang
fanny couton,Luar biasa,5 bintang
Tom Arnold,Tempat ini jauh lebih besar dari yang saya kira. Sangat besar! Di daftar keinginan kebanyakan orang di Nusa Penida dan saya mengerti alasannya. Hanya biaya parkir 5k. Banyak toko dan restoran juga! Sibuk juga.,5 bintang
Teena Richardson,"Pulau Nusa Penida adalah hari petualangan yang indah dan sangat indah.                                                                                                                                                                                                                                                                                                                                                          ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Bersiaplah untuk mendaki bukit dan menuruni lembah - jadi ini jelas tidak ramah bagi mereka yang memiliki kesulitan mobilitas. Semua orang ramah. Sopir kami di …",4 bintang
Anna Jurak,Pemandangan super bagus tapi banyak turis.,4 bintang
Randell Dsouza,Perjalanan ke tempat itu buruk namun hasil akhirnya sepadan dengan pemandangannya,5 bintang
Rohit Gupta,Tempat ini aku tidak akan bisa melupakannya ⛰️❤️,5 bintang
Ute Fischbach,"Jebakan turis yang mengerikan! Jumlah orangnya luar biasa banyak, semuanya penuh sampah. Jalan kaki ke pantai memang hanya disarankan bagi mereka yang berjiwa sporty dan memiliki sepatu yang bagus. Saya bahkan tidak mengambil fotonya karena menurut saya kerumunannya sangat menjijikkan. Benar-benar tidak direkomendasikan.",1 bintang
Уляна Ткачишин,"Alamnya luar biasa tetapi orang-orang di sekitarnya sangat mengerikan dan jahat! Semua orang ingin mendapatkan uang sebanyak yang mereka bisa, memberi tahu harga x5 dan bahkan tidak mengizinkan Anda mencuci tangan tanpa membayarnya. Sampah ada dimana-mana di jalan, tidak ada yang membersihkannya",3 bintang
Kovaldas Robertas,Sepatu Wajib!!!!!!!!!!!,5 bintang
Zdeněk Šťastný,Ada baiknya datang lebih awal untuk menghindari keramaian,5 bintang
Suelen Ramos,Tempat yang sangat indah untuk dikunjungi seiring berjalannya waktu menyusuri pantai,5 bintang
عبد الرحمن dhoom,Wow,5 bintang
Robyn Saunders,Cantik. Ikuti tur berpemandu secara perlahan. Bukan 30 orang. Anda tidak akan punya waktu untuk berjalan menuruni gunung.,5 bintang
Angga Rahersa,Sangat indah dan susah dilupakan,5 bintang
Agus M Rizki,"Memang benar apa yang mereka ceritakan tentang lingkungannya, tentang objeknya tentang segalanya.. edunnnn",5 bintang
Nih,"Sangat indah namun berbahaya, hindari memakai sandal jepit jika ingin turun ke pantai",5 bintang
Nele Fee,"Pemandangan menakjubkan, ombak gila. Terlalu banyak turis yang membawa Flipflops",4 bintang
Tissa Lokadipati Suprapto,Biasa saja karena sudah terlalu ramai dan viral. Sudah mulai tidak terjaga keasriannya,3 bintang
David B.,"Kami menunggu matahari terbenam dan itu adalah matahari terbenam terbaik yang pernah kami lihat.                                                                                                                                                                                                                                                                                                                                        ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,                                                                                                                               ,                                                                                                                                        ,                                                                                           ,                                                                                                                                                                                                              ,                                    ,
Tidak banyak orang yang datang karena kami datang dengan hujan.",5 bintang
Joeli Taoi,Cantik!,5 bintang
Ya Tam,Tempat yang indah. Tempat yang bagus untuk pemotretan dan Instagram jika Anda tidak keberatan menunggu di antrean. Kami tidak berjalan ke bawah. Terlalu panas dan terlalu sibuk.,4 bintang
